:START_ID(Player),:END_ID(Team),start_time,end_time,sport_number,position
Q2498128,Q2354728,,,,
Q2607807,Q132893,1985,1990,,
Q2607807,Q128109,1993,1999,,
Q2734374,Q157376,15 December 2011,01 July 2012,,
Q2607807,Q166105,1999; 1990,,,
Q2607807,Q166105,1999,2000,,
Q2527681,Q131364,,,,
Q2527681,Q157376,,,,
Q2527681,Q159893,,,,
Q2557166,Q159893,,,,
Q2557166,Q163480,,,,
Q2557166,Q164177,,,,
Q2557166,Q165529,,,,
Q2557166,Q169165,,,,
Q2557166,Q169637,,,,
Q2557166,Q170649,,,,
Q2559146,Q131364,,,,
Q2559146,Q131371,,,,
Q2559254,Q138089,,,,
Q2559146,Q167253,,,,
Q2559146,Q169138,,,,
Q2563023,Q128109,,,,
Q2563023,Q166105,,,,
Q2563023,Q169637,,,,
Q2565189,Q138089,,,,
Q2565189,Q163480,,,,
Q2565189,Q164177,,,,
Q2565189,Q169637,,,,
Q2565189,Q170649,,,,
Q2565189,Q172339,,,,
Q2566101,Q157376,,,,
Q2569322,Q131371,,,,
Q2568914,Q161345,,,,
Q2568914,Q169138,,,,
Q2568914,Q170558,,,,
Q2569322,Q164177,,,,
Q2569322,Q170329,,,,
Q2565189,Q572134,,,,
Q2583850,Q131371,,,,
Q2557166,Q976396,,,,
Q2570452,Q572134,,,,
Q2583850,Q159893,,,,
Q2583850,Q169165,,,,
Q2895454,Q169637,1984,1985,,
Q2607516,Q164177,,,,
Q2614593,Q157376,,,,
Q2620601,Q121783,,,,
Q2620601,Q132880,,,,
Q2620601,Q138089,,,,
Q2620601,Q169637,,,,
Q2620601,Q169661,,,,
Q2627265,Q167253,,,,
Q2627265,Q572134,,,,
Q2658449,Q131371,,,,
Q2714829,Q128109,,,,
Q2720240,Q131364,,,,
Q2720240,Q162954,,,,
Q2720240,Q169661,,,,
Q2658449,Q2354728,,,,
Q2734353,Q121783,,,,
Q2734374,Q132880,,,,
Q2734353,Q138089,,,,
Q2734309,Q157376,,,,
Q2734309,Q159729,,,,
Q2734309,Q162990,,,,
Q2734353,Q163480,,,,
Q2734374,Q163480,,,,
Q2734309,Q166105,,,,
Q2734374,Q166105,,,,
Q2734374,Q169165,,,,
Q2734353,Q170329,,,,
Q2734374,Q170329,,,,
Q2734374,Q172339,,,,
Q2736901,Q132880,,,,
Q2736901,Q162990,,,,
Q2720240,Q976396,,,,
Q2736901,Q572134,,,,
Q2758197,Q138089,,,,
Q2734353,Q976396,,,,
Q2736901,Q976396,,,,
Q2778084,Q128109,,,,
Q2778084,Q138089,,,,
Q2778084,Q157376,,,,
Q2778084,Q159729,,,,
Q2779117,Q131364,,,,
Q2779117,Q157376,,,,
Q2824953,Q161337,,,,
Q2864547,Q138089,,,,
Q2877891,Q169661,,,,
Q2883322,Q138089,,,,
Q2883322,Q159893,,,,
Q2883322,Q164177,,,,
Q2883322,Q167253,,,,
Q2895454,Q138089,,,,
Q2883322,Q976396,,,,
Q3082919,Q131371,,,,
Q2632357,Q162990,August 2010,2013,,
Q2877891,Q159893,1961,1962,,
Q2737206,Q170558,June 2005,2007,,
Q2566101,Q170329,1979,1980,,
Q3313280,Q131364,1983,1983,,
Q3640004,Q169661,1956,1958,,
Q3695980,Q157376,,1965,,
Q3178740,Q128109,,,,
Q3179402,Q128109,,,,
Q3180194,Q161345,,,,
Q3329078,Q513372,,,,
Q3607547,Q162954,1971,1974,,
Q3384851,Q121783,,,,
Q3639957,Q572134,1970,1971,,
Q3563535,Q157376,,,,
Q3607482,Q131364,,,,
Q3607482,Q131371,,,,
Q3607520,Q131364,,,,
Q3607482,Q169165,,,,
Q3612910,Q161345,,,,
Q3615455,Q128109,,,,
Q3615455,Q169661,,,,
Q3615455,Q170649,,,,
Q3631310,Q169637,,,,
Q3636205,Q138089,,,,
Q3640054,Q128109,,,,
Q3640054,Q162954,,,,
Q3640054,Q166105,,,,
Q3641357,Q128109,,,,
Q3640054,Q170649,,,,
Q3641340,Q159893,,,,
Q3641354,Q159729,,,,
Q3641353,Q162954,,,,
Q3641357,Q162954,,,,
Q3641357,Q162990,,,,
Q3641353,Q167253,,,,
Q3646333,Q157376,,,,
Q3649982,Q166105,,,,
Q3641353,Q572134,,,,
Q3664090,Q131371,,,,
Q3640054,Q976396,,,,
Q3666408,Q169165,,,,
Q3666666,Q169637,,,,
Q3667762,Q169661,,,,
Q3675506,Q131371,,,,
Q3675009,Q157376,,,,
Q3675579,Q157376,,,,
Q3675579,Q159893,,,,
Q3675506,Q162954,,,,
Q3679107,Q131371,,,,
Q3683287,Q159729,,,,
Q3696461,Q162954,,,,
Q3696461,Q167253,,,,
Q3696461,Q169138,,,,
Q3701360,Q161345,,,,
Q3701360,Q170558,,,,
Q3703376,Q131364,,,,
Q3703376,Q159729,,,,
Q3703376,Q163480,,,,
Q3703376,Q169165,,,,
Q3703376,Q172339,,,,
Q3704266,Q157376,,,,
Q3706308,Q121783,,,,
Q3706945,Q131371,,,,
Q3706951,Q131364,,,,
Q3716814,Q157376,,,,
Q3718833,Q164177,,,,
Q3723820,Q159893,,,,
Q3723820,Q161345,,,,
Q3731452,Q131364,,,,
Q3731510,Q161345,,,,
Q3751779,Q162954,,,,
Q3758474,Q162990,,,,
Q3758474,Q169637,,,,
Q3759053,Q159729,,,,
Q3759434,Q159729,,,,
Q3666649,Q3360254,,,,
Q3780056,Q131364,,,,
Q3780056,Q157376,,,,
Q3783043,Q131364,,,,
Q3783041,Q159893,,,,
Q3758474,Q976396,,,,
Q3784955,Q159893,,,,
Q3784955,Q161345,,,,
Q3784955,Q162990,,,,
Q3787273,Q157376,,,,
Q3805667,Q121783,,,,
Q3804844,Q159893,,,,
Q3804844,Q169661,,,,
Q3805671,Q169165,,,,
Q3807792,Q128109,,,,
Q3807778,Q159729,,,,
Q3807778,Q162990,,,,
Q3807792,Q163480,,,,
Q3807778,Q164177,,,,
Q3807778,Q170649,,,,
Q3807792,Q172339,,,,
Q3706945,Q3360254,,,,
Q3707680,Q3360254,,,,
Q3784955,Q976396,,,,
Q3805634,Q3128787,,,,
Q3805653,Q3360254,,,,
Q3806275,Q3360254,,,,
Q3695980,Q121783,1964,1965,,
Q5171327,Q169661,,,,
Q5220000,Q159893,,,,
Q13605901,Q164177,2016,2016,,
Q18638053,Q170649,,,,
Q5315988,Q169661,,,,
Q17282759,Q161345,06 February 2020,,,
Q13605901,Q170558,2015,2015,,
Q18921278,Q170329,,,,
Q13605901,Q132880,2017,2019,,
Q13605901,Q138089,September 2013,2014,,
Q4957016,Q159729,2017,2018,,
Q4356733,Q131371,1962,1963,,
Q19281949,Q169661,,,,
Q6123268,Q138089,,,,
Q4717362,Q132880,25 November 2020,19 January 2021,,
Q16227726,Q163480,2015,,,
Q4024141,Q162990,2005,2006,,
Q6387703,Q131364,,,,
Q4024141,Q169637,2004,2005,,
Q6490227,Q138089,,,,
Q6758454,Q131371,,,,
Q6789156,Q159729,,,,
Q15712510,Q121783,,,,
Q16983432,Q161337,2016,2017,,
Q11323431,Q159729,,,,
Q7000771,Q131371,,,,
Q7000771,Q138089,,,,
Q7000007,Q170329,,,,
Q15222722,Q572134,1983,1983,,
Q7051490,Q157376,,,,
Q16019753,Q3360254,,,,
Q16226994,Q131364,,,,
Q16227726,Q164177,,,,
Q16235967,Q164177,,,,
Q16239572,Q169661,,,,
Q4020151,Q167253,1971,1973,,
Q7614817,Q180950,,,,
Q16538199,Q131364,,,,
Q16607505,Q159893,,,,
Q4024141,Q162954,2001,2002,,
Q4024141,Q138089,2003,2004,,
Q4024141,Q138089,2006,2006,,
Q4024141,Q976396,2000,2001,,
Q16935026,Q131371,,,,
Q8021424,Q157376,,,,
Q8021424,Q166105,,,,
Q16983432,Q976396,,2016,,
Q17184019,Q166105,,,,
Q17282759,Q132880,,,,
Q17282759,Q165529,,,,
Q16983432,Q167253,2017,,,
Q17306061,Q138089,,,,
Q17306061,Q162954,,,,
Q17306061,Q170329,,,,
Q17302771,Q572134,,,,
Q3952866,Q159729,,,,
Q3952866,Q170558,,,,
Q3952866,Q170649,,,,
Q3960122,Q131364,,,,
Q3966703,Q159729,,,,
Q8345270,Q2928124,,,,
Q3968218,Q572134,,,,
Q3984807,Q163480,,,,
Q3992890,Q131364,,,,
Q3992539,Q157376,,,,
Q3992539,Q161337,,,,
Q3992539,Q163480,,,,
Q3993296,Q157376,,,,
Q4010129,Q138089,,,,
Q4010090,Q157376,,,,
Q4010090,Q159893,,,,
Q4010090,Q169165,,,,
Q4019569,Q131364,,,,
Q4018600,Q162954,,,,
Q4019758,Q128109,,,,
Q3992539,Q976396,,,,
Q4018600,Q169165,,,,
Q4018600,Q169661,,,,
Q4019054,Q157376,,,,
Q4019758,Q159893,,,,
Q4020207,Q169661,,,,
Q4024141,Q132880,2003,2003,,
Q4017860,Q2354728,,,,
Q4110068,Q159893,,,,
Q4018618,Q121783,1961,1962,,
Q4310190,Q159893,,,,
Q17708734,Q121783,,,,
Q17708734,Q161345,,,,
Q4401182,Q121783,,,,
Q4505416,Q159893,,,,
Q7287706,Q170329,1984,1984,,
Q13460814,Q163480,,,,
Q4717362,Q164177,,,,
Q4772615,Q180950,,,,
Q4782957,Q121783,,,,
Q4846393,Q131364,,,,
Q4356733,Q131364,,1963,,
Q9350898,Q132893,,,,
Q4894506,Q166105,,,,
Q5981921,Q132880,July 2014,,,
Q3808021,Q138089,1963,1965,,
Q3809611,Q157376,1989,1990,,
Q3814340,Q169637,1986,1987,,
Q3938404,Q167253,,1989,,
Q3940968,Q163480,1991,1992,,
Q3856300,Q572134,1984,1986,,
Q3857393,Q157376,1981,1982,,
Q3807796,Q169661,1986,1987,,
Q3809625,Q159729,1968,1970,,
Q3938404,Q161345,1983,1988,,
Q3938404,Q161345,1977,1982,,
Q3857393,Q159729,1975,1980,,
Q3930035,Q572134,1968,1969,,
Q3809625,Q572134,1970,1970,,
Q3940968,Q159893,1996,1996,,
Q3809611,Q132893,1990,1991,,
Q3807796,Q161345,1982,1983,,
Q3940968,Q131371,1988,1989,,
Q3808666,Q169165,1982,1984,,
Q3811091,Q162954,1967,1972,,
Q3931717,Q131364,1980,1982,,
Q3938404,Q138089,,1991,,
Q3808666,Q162954,1984,1985,,
Q3807998,Q121783,,,,
Q3808643,Q131364,,,,
Q3807792,Q159893,,,,
Q3807998,Q169637,,,,
Q3808656,Q159729,,,,
Q3808390,Q169661,,,,
Q3809718,Q131371,,,,
Q3808743,Q164177,,,,
Q3809636,Q157376,,,,
Q3809636,Q159729,,,,
Q3809718,Q159893,,,,
Q3809636,Q169637,,,,
Q3809712,Q169165,,,,
Q3811603,Q161345,,,,
Q3811603,Q166105,,,,
Q3811618,Q166105,,,,
Q3811618,Q169661,,,,
Q3814840,Q131371,,,,
Q3814637,Q138089,,,,
Q3814840,Q138089,,,,
Q3814840,Q157376,,,,
Q3814840,Q169138,,,,
Q3938404,Q163480,1988,1989,,
Q3827144,Q131364,,,,
Q3826272,Q164177,,,,
Q3826272,Q170649,,,,
Q3827160,Q162990,,,,
Q3830155,Q131364,,,,
Q3830155,Q166105,,,,
Q3830155,Q169637,,,,
Q3830155,Q170329,,,,
Q3830303,Q169165,,,,
Q3830155,Q572134,,,,
Q3844781,Q138089,,,,
Q3844781,Q169165,,,,
Q3849577,Q132893,,,,
Q3849577,Q157376,,,,
Q3852003,Q138089,,,,
Q3852003,Q163480,,,,
Q3852003,Q169138,,,,
Q3852003,Q172339,,,,
Q3854068,Q121783,,,,
Q3856296,Q159729,,,,
Q3856300,Q159893,,,,
Q3856220,Q163480,,,,
Q3856193,Q166105,,,,
Q3856300,Q169165,,,,
Q3857432,Q164177,,,,
Q3844781,Q572134,,,,
Q3859699,Q131364,,,,
Q3859699,Q159729,,,,
Q3859694,Q162990,,,,
Q3859699,Q164177,,,,
Q3859699,Q167253,,,,
Q3876872,Q167253,,,,
Q3856296,Q976396,,,,
Q3814516,Q2354728,,,,
Q3885957,Q157376,,,,
Q3898070,Q159729,,,,
Q3898105,Q169661,,,,
Q3900798,Q166105,,,,
Q3935065,Q128109,,,,
Q3935065,Q164177,,,,
Q3935065,Q169165,,,,
Q3935065,Q170329,,,,
Q3938465,Q162954,,,,
Q3939904,Q159893,,,,
Q3940964,Q138089,,,,
Q3940266,Q167253,,,,
Q3946349,Q166105,,,,
Q3938465,Q572134,,,,
Q3929803,Q3128787,,,,
Q3857393,Q572134,1974,1975,,
Q3940968,Q131364,1994,1994,,
Q3809611,Q169138,1988,1989,,
Q3857393,Q167253,1980,1981,,
Q3940968,Q169138,1995,1996,,
Q440382,Q131371,,,,
Q440382,Q138089,,,,
Q440332,Q164177,,,,
Q440332,Q167253,,,,
Q440382,Q167253,,,,
Q440332,Q169138,,,,
Q440332,Q170329,,,,
Q440382,Q170329,,,,
Q441654,Q162954,,,,
Q441654,Q169165,,,,
Q446513,Q128109,,,,
Q446513,Q131364,,,,
Q446513,Q132893,,,,
Q446513,Q169138,,,,
Q455831,Q131371,,,,
Q455831,Q157376,,,,
Q455831,Q169661,,,,
Q455831,Q170649,,,,
Q460507,Q132893,,,,
Q460507,Q169138,,,,
Q464358,Q132893,,,,
Q463317,Q166105,,,,
Q463317,Q169637,,,,
Q463317,Q172339,,,,
Q463317,Q180950,,,,
Q464358,Q165529,,,,
Q464358,Q169637,,,,
Q465812,Q138089,,,,
Q470936,Q167253,,,,
Q504336,Q131364,,,,
Q504336,Q161337,,,,
Q504336,Q164177,,,,
Q504336,Q169138,,,,
Q513403,Q138089,,,,
Q513403,Q159893,,,,
Q513403,Q169165,,,,
Q516364,Q162954,,,,
Q520951,Q138089,,,,
Q520951,Q162954,,,,
Q520951,Q169165,,,,
Q521943,Q163480,,,,
Q521943,Q169661,,,,
Q521943,Q170649,,,,
Q521943,Q172339,,,,
Q525024,Q121783,,,,
Q504336,Q976396,,,,
Q539543,Q131371,,,,
Q543107,Q169637,,,,
Q553497,Q121783,,,,
Q553512,Q121783,,,,
Q553497,Q131364,,,,
Q553512,Q132893,,,,
Q553512,Q138089,,,,
Q553497,Q161345,,,,
Q553512,Q162954,,,,
Q553482,Q169637,,,,
Q553482,Q170329,,,,
Q555110,Q132880,,,,
Q555110,Q157376,,,,
Q555110,Q167253,,,,
Q555110,Q170329,,,,
Q555110,Q172339,,,,
Q556674,Q128109,,,,
Q556685,Q132880,,,,
Q556674,Q161345,,,,
Q556685,Q162990,,,,
Q556685,Q163480,,,,
Q556674,Q169138,,,,
Q556685,Q169138,,,,
Q556674,Q180950,,,,
Q559449,Q121783,,,,
Q560436,Q128109,,,,
Q560436,Q131364,,,,
Q559449,Q162990,,,,
Q560436,Q164177,,,,
Q560436,Q167253,,,,
Q560436,Q169637,,,,
Q560436,Q172339,,,,
Q536593,Q976396,,,,
Q555110,Q572134,,,,
Q570415,Q157376,,,,
Q573677,Q132893,,,,
Q573677,Q157376,,,,
Q573677,Q159893,,,,
Q573677,Q172339,,,,
Q573677,Q180950,,,,
Q578662,Q131364,,,,
Q578662,Q157376,,,,
Q579859,Q132893,,,,
Q553482,Q976396,,,,
Q579859,Q159729,,,,
Q579859,Q169661,,,,
Q556685,Q976396,,,,
Q573677,Q572134,,,,
Q505136,Q159893,January 2003,2003,,
Q533136,Q162954,1983,1984,,
Q505136,Q164177,2005,2005,,
Q549048,Q169637,1988,1990,,
Q533136,Q166105,1982,1983,,
Q505136,Q128109,2004,2004,,
Q27469949,Q131364,,,,
Q32127438,Q170329,,,,
Q242185,Q166105,1987,1988,,
Q59209443,Q180950,,,,
Q23772107,Q162954,,,,
Q23772107,Q169661,,,,
Q193052,Q167253,24 July 2019,2020,,
Q55138460,Q128109,,,,
Q24006239,Q162954,,,,
Q19665350,Q161337,,,,
Q50874765,Q121783,22 July 2019,,,
Q50846550,Q161337,,,,
Q50938690,Q138089,,,,
Q19757483,Q976396,,,,
Q66133404,Q161345,2021,,,
Q28731753,Q180950,,,,
Q28741203,Q163480,,,,
Q19864618,Q170649,,,,
Q277780,Q132893,2011,2011,,
Q28839932,Q169637,,,,
Q277780,Q132880,2010,2011,,
Q19979256,Q167253,,,,
Q19979256,Q169637,,,,
Q46704885,Q132880,,,,
Q50874765,Q132893,,22 July 2019,,
Q28967738,Q128109,,,,
Q28967738,Q131364,,,,
Q28940965,Q976396,,,,
Q28972128,Q169661,,,,
Q23542695,Q128109,2021,,,
Q277780,Q172339,2006,2010,,
Q54861626,Q165529,14 January 2022,2022,,
Q54861626,Q165529,2021,2022,,
Q136816,Q169138,06 February 2020,,,
Q29336,Q161337,,,,
Q29336,Q167253,,,,
Q42615,Q164177,,,,
Q61675,Q132893,,,,
Q61675,Q167253,,,,
Q61675,Q170329,,,,
Q20440606,Q121783,,,,
Q21620668,Q169138,2017,,,
Q31683,Q169138,2003,2016,,
Q60674264,Q121783,,,,
Q20645584,Q180950,,,,
Q20676045,Q138089,,,,
Q20711517,Q170329,,,,
Q20711517,Q170649,,,,
Q20730894,Q572134,,,,
Q20880774,Q169138,,,,
Q21028596,Q131371,,,,
Q21063118,Q976396,,,,
Q21294876,Q131371,,,,
Q193052,Q169637,03 March 2019,25 May 2019,17,
Q54861626,Q138089,2020,2021,,
Q58590,Q161345,2003,2011,,
Q20714917,Q132880,2016,,,
Q26507205,Q131371,,,,
Q26507205,Q170558,,,,
Q94846,Q163480,1996,1998,,
Q136816,Q165529,07 July 2019,06 February 2020,,
Q53594529,Q132880,,,,
Q277780,Q170329,2006,2006,,
Q63117693,Q162990,2019,,,
Q72252,Q121783,,,,
Q82004,Q166105,,,,
Q82004,Q170558,,,,
Q82004,Q172339,,,,
Q82004,Q976396,,,,
Q116254,Q132893,,,,
Q116254,Q159729,,,,
Q121647,Q131371,,,,
Q121647,Q169165,,,,
Q129408,Q131371,,,,
Q132208,Q131371,,,,
Q132208,Q159893,,,,
Q132208,Q164177,,,,
Q132208,Q169138,,,,
Q121647,Q572134,,,,
Q137450,Q169165,,,,
Q132208,Q572134,,,,
Q121647,Q976396,,,,
Q137450,Q976396,,,,
Q277780,Q166105,1998,2006,,
Q28076255,Q128109,2019,2021,,
Q221341,Q131364,,,,
Q221341,Q132893,,,,
Q221341,Q164177,,,,
Q221341,Q572134,,,,
Q251725,Q169165,,,,
Q22907111,Q165529,,,,
Q268303,Q169661,,,,
Q278116,Q132880,,,,
Q278116,Q161345,,,,
Q278116,Q169637,,,,
Q278116,Q169661,,,,
Q268303,Q572134,,,,
Q22959105,Q132880,,,,
Q49692513,Q167253,,,,
Q354186,Q131364,,,,
Q354186,Q161337,,,,
Q354186,Q161345,,,,
Q332434,Q976396,,,,
Q373938,Q157376,,,,
Q373938,Q169661,,,,
Q375600,Q121783,,,,
Q375600,Q131364,,,,
Q375600,Q131371,,,,
Q375600,Q132893,,,,
Q375600,Q157376,,,,
Q375600,Q169637,,,,
Q380006,Q128109,,,,
Q380006,Q138089,,,,
Q380541,Q161337,,,,
Q380541,Q162954,,,,
Q380541,Q165529,,,,
Q380541,Q169138,,,,
Q380541,Q169165,,,,
Q380541,Q170558,,,,
Q386736,Q162954,,,,
Q386736,Q167253,,,,
Q390215,Q157376,,,,
Q390215,Q161345,,,,
Q390215,Q162990,,,,
Q390215,Q169637,,,,
Q390215,Q169661,,,,
Q431329,Q131364,,,,
Q431329,Q159729,,,,
Q432446,Q131371,,,,
Q431329,Q166105,,,,
Q431329,Q169637,,,,
Q432446,Q169661,,,,
Q440291,Q121783,,,,
Q440291,Q128109,,,,
Q440291,Q131364,,,,
Q440291,Q159729,,,,
Q440291,Q162990,,,,
Q440291,Q163480,,,,
Q440291,Q164177,,,,
Q440332,Q162990,,,,
Q440291,Q169138,,,,
Q316336,Q169637,2018,2020,,
Q316336,Q169637,2009,2015,,
Q316336,Q169637,August 2005,2007,,
Q313486,Q162990,2011,2011,,
Q384252,Q169637,1982,1982,,
Q334470,Q162990,2003,2004,,
Q313486,Q131364,2011,2012,,
Q313486,Q163480,1999,2002,,
Q316336,Q138089,November 2016,2017,,
Q316336,Q138089,2018,2018,,
Q374536,Q170329,1988,2000,,
Q313499,Q131371,2010,2012,,
Q313486,Q157376,2005,2008,,
Q334470,Q169138,2005,2007,,
Q313486,Q172339,2002,2005,,
Q313486,Q976396,2008,2011,,
Q334470,Q163480,2004,2005,,
Q334470,Q132880,2007,2009,,
Q316336,Q159893,2017,2018,,
Q384252,Q121783,1979,1981,,
Q334470,Q121783,2011,2012,,
Q316336,Q169661,2015,2016,,
Q384252,Q169165,1981,1981,,
Q334470,Q138089,2009,2011,,
Q284820,Q164177,,,,
Q316336,Q161337,February 2016,2016,,
Q316336,Q180950,June 2016,2016,,
Q304349,Q131371,,,,
Q304349,Q161337,,,,
Q304349,Q165529,,,,
Q304349,Q169138,,,,
Q304349,Q169637,,,,
Q311869,Q132880,,,,
Q311869,Q132893,,,,
Q311869,Q164177,,,,
Q311869,Q169138,,,,
Q313499,Q132880,,,,
Q313499,Q167253,,,,
Q313499,Q169138,,,,
Q316580,Q128109,,,,
Q316580,Q167253,,,,
Q304349,Q572134,,,,
Q318916,Q131371,,,,
Q318916,Q132893,,,,
Q318916,Q159729,,,,
Q318916,Q164177,,,,
Q319313,Q159893,,,,
Q319313,Q161345,,,,
Q319313,Q169661,,,,
Q321576,Q169661,,,,
Q304349,Q976396,,,,
Q332434,Q162954,,,,
Q332434,Q162990,,,,
Q332434,Q163480,,,,
Q332434,Q167253,,,,
Q332434,Q169165,,,,
Q319313,Q976396,,,,
Q332434,Q572134,,,,
Q717344,Q170649,2019,,,
Q920238,Q132893,2013,,,
Q596374,Q131364,,,,
Q596374,Q161345,,,,
Q596374,Q166105,,,,
Q604855,Q128109,,,,
Q604855,Q131364,,,,
Q604855,Q169661,,,,
Q605561,Q164177,,,,
Q605561,Q170649,,,,
Q616049,Q128109,,,,
Q616049,Q169637,,,,
Q616402,Q159893,,,,
Q616402,Q162954,,,,
Q616402,Q162990,,,,
Q616402,Q164177,,,,
Q616402,Q165529,,,,
Q616402,Q167253,,,,
Q616402,Q169138,,,,
Q604855,Q572134,,,,
Q596374,Q976396,,,,
Q616049,Q572134,,,,
Q645067,Q159893,,,,
Q646481,Q131364,,,,
Q646481,Q159893,,,,
Q647157,Q157376,,,,
Q650632,Q128109,,,,
Q650632,Q132893,,,,
Q650632,Q163480,,,,
Q650632,Q169138,,,,
Q650632,Q169661,,,,
Q650632,Q172339,,,,
Q650632,Q572134,,,,
Q665879,Q159729,,,,
Q667741,Q121783,,,,
Q667741,Q161345,,,,
Q667741,Q169661,,,,
Q667741,Q170649,,,,
Q672096,Q159893,,,,
Q672096,Q165529,,,,
Q672096,Q169138,,,,
Q665879,Q976396,,,,
Q693834,Q157376,,,,
Q716085,Q131371,,,,
Q716085,Q132893,,,,
Q716093,Q132880,,,,
Q716093,Q132893,,,,
Q716485,Q131364,,,,
Q716085,Q157376,,,,
Q716093,Q163480,,,,
Q716085,Q164177,,,,
Q716085,Q165529,,,,
Q716093,Q167253,,,,
Q716093,Q169138,,,,
Q716093,Q169637,,,,
Q716093,Q172339,,,,
Q717593,Q159893,,,,
Q717593,Q162954,,,,
Q717593,Q180950,,,,
Q716085,Q572134,,,,
Q716093,Q572134,,,,
Q717593,Q572134,,,,
Q716485,Q976396,,,,
Q743850,Q138089,,,,
Q743850,Q162954,,,,
Q770894,Q138089,,,,
Q770894,Q161345,,,,
Q770894,Q166105,,,,
Q770894,Q167253,,,,
Q776019,Q131364,,,,
Q781925,Q138089,,,,
Q781925,Q162990,,,,
Q817876,Q131371,,,,
Q866619,Q128109,,,,
Q866619,Q161337,,,,
Q866619,Q162954,,,,
Q866619,Q169661,,,,
Q887885,Q166105,,,,
Q890711,Q162990,,,,
Q866619,Q976396,,,,
Q922355,Q162954,,,,
Q922355,Q166105,,,,
Q934398,Q161345,,,,
Q935850,Q161337,,,,
Q935850,Q169661,,,,
Q934398,Q976396,,,,
Q888056,Q169637,1980,1984,,
Q922355,Q3307390,,,,
Q913008,Q167253,2016,2016,,
Q593919,Q131364,1949,1956,,
Q656676,Q131371,1953,1956,23,
Q717344,Q169165,2017,2017,,
Q913008,Q163480,2014,2016,,
Q913008,Q172339,2012,2014,,
Q888056,Q169661,1970,1980,,
Q717344,Q572134,2014,2017,,
Q888056,Q157376,1994,1995,,
Q622308,Q167253,2012,27 September 2023,,
Q720041,Q131371,2007,2009,,
Q717344,Q170329,2017,2019,,
Q1116123,Q161345,2014,2015,,
Q1116123,Q161345,2008,2010,,
Q935850,Q163480,,,,
Q949454,Q169661,,,,
Q952047,Q164177,,,,
Q957009,Q132880,,,,
Q957009,Q172339,,,,
Q957009,Q180950,,,,
Q964594,Q131371,,,,
Q968402,Q157376,,,,
Q968402,Q161337,,,,
Q975725,Q169661,,,,
Q983245,Q166105,,,,
Q1000791,Q132893,,,,
Q1000791,Q164177,,,,
Q1022508,Q132880,,,,
Q1022508,Q165529,,,,
Q1022508,Q170329,,,,
Q964594,Q2354728,,,,
Q975034,Q167253,2009,2009,,
Q1061776,Q132880,,,,
Q1061776,Q132893,,,,
Q1061776,Q167253,,,,
Q1061776,Q170558,,,,
Q1070836,Q128109,,,,
Q1168929,Q159893,,,,
Q1168929,Q161337,,,,
Q1168929,Q161345,,,,
Q1168929,Q162954,,,,
Q1168929,Q169661,,,,
Q1170408,Q159729,,,,
Q1170408,Q162954,,,,
Q1170408,Q169165,,,,
Q1170408,Q572134,,,,
Q1189516,Q131364,,,,
Q1189516,Q132893,,,,
Q1189516,Q161337,,,,
Q1189516,Q164177,,,,
Q1189516,Q170558,,,,
Q1195813,Q157376,,,,
Q966899,Q170649,1988,1990,,
Q1189516,Q3307390,,,,
Q1317442,Q164177,,,,
Q1317442,Q169637,,,,
Q1328504,Q167253,,,,
Q1341440,Q132893,,,,
Q1342300,Q131364,,,,
Q1342300,Q132880,,,,
Q1341440,Q159893,,,,
Q1341440,Q169637,,,,
Q1342300,Q157376,,,,
Q1342300,Q161345,,,,
Q1343292,Q131364,,,,
Q1342300,Q162954,,,,
Q1342300,Q170329,,,,
Q1342300,Q170649,,,,
Q1343136,Q167253,,,,
Q1343292,Q162954,,,,
Q1317442,Q976396,,,,
Q1343292,Q167253,,,,
Q1343292,Q572134,,,,
Q1361081,Q121783,,,,
Q1361081,Q132893,,,,
Q1361081,Q170329,,,,
Q1363861,Q128109,,,,
Q1363861,Q131371,,,,
Q1363861,Q157376,,,,
Q1363861,Q159893,,,,
Q1363861,Q169165,,,,
Q1364223,Q167253,,,,
Q1364223,Q169138,,,,
Q1365645,Q159729,,,,
Q1365645,Q169637,,,,
Q1365645,Q170329,,,,
Q1366501,Q166105,,,,
Q1366501,Q170649,,,,
Q1341440,Q976396,,,,
Q1342300,Q976396,,,,
Q1343292,Q976396,,,,
Q1371485,Q131371,,,,
Q1371485,Q132893,,,,
Q1371485,Q162954,,,,
Q1371485,Q167253,,,,
Q1381732,Q131371,,,,
Q1381732,Q157376,,,,
Q1381732,Q159893,,,,
Q1381732,Q166105,,,,
Q1381732,Q169661,,,,
Q1393162,Q121783,,,,
Q1393162,Q170649,,,,
Q1381732,Q572134,,,,
Q1381732,Q976396,,,,
Q975034,Q169637,2007,2008,,
Q939309,Q131371,1960,1973,,
Q1116123,Q132880,2010,2011,,
Q1116123,Q166105,2010,2010,,
Q975034,Q128109,1999,2001,,
Q975034,Q170649,2003,2004,,
Q975034,Q169165,2004,2007,,
Q975034,Q138089,2001,2002,,
Q1393162,Q164177,,,,
Q1393433,Q170649,,,,
Q1393433,Q976396,,,,
Q1424134,Q159893,,,,
Q1424134,Q162954,,,,
Q1424134,Q169138,,,,
Q1424134,Q170558,,,,
Q1450899,Q131371,,,,
Q1455079,Q131364,,,,
Q1455079,Q159893,,,,
Q1455079,Q161345,,,,
